name,artist,track_id,instrumentalness,danceability,energy,liveness,loudness,acousticness,valence,speechiness,tempo,key,time_signature,length,popularity,mood,mood_map,cluster
It'sNotOver,CHLOBOCOP,46IYlGAbGcgllTPV7I7wOO,0.0749,0.744,0.359,0.11,-11.596,0.856,0.136,0.0377,95.017,4,4,156860,42,Sad,0,0
Crybaby,Dreamer Boy,2bXOylRRysIa9H2OBt1TBj,2.68e-06,0.626,0.652,0.118,-6.132,0.501,0.475,0.0351,138.007,5,4,205949,37,Sad,0,0
Apocalypse,Cigarettes After Sex,3AVrVz5rK8Hrqo9YGiVGN5,0.46,0.369,0.467,0.109,-9.018,0.0194,0.174,0.0274,94.473,5,4,290146,71,Sad,0,2
this body means nothing to me,Shrimp,2zQQai9nqofvLZ703t0Jxi,0.787,0.564,0.596,0.118,-5.909,0.798,0.308,0.0273,135.014,3,4,131437,60,Sad,0,1
Lie to Me (feat. Mac Wetha),Biig Piig,4sEDzQiqz1Prr7Wghm9Roo,0.00897,0.809,0.324,0.365,-12.241,0.866,0.379,0.0543,129.97,8,4,168506,39,Sad,0,0
Michelle,Sir Chloe,3sa1wUB8FAkoH95MGPGBWI,1.92e-05,0.366,0.439,0.108,-5.238,0.0781,0.11,0.0298,115.94,4,3,214087,63,Sad,0,2
Insane,Sky McCreery,3mLFCocZgUvih60frphM6l,0.0915,0.806,0.405,0.104,-11.277,0.508,0.329,0.0727,119.961,6,4,166389,41,Sad,0,0
Sardine Song,Lav,6cIKtihxWYkzkJHPQOiun1,0.216,0.364,0.211,0.32,-13.977,0.931,0.21,0.0405,146.736,4,3,209387,40,Sad,0,0
I Wouldn't Ask You,Clairo,6YTUGuz1IzqKFpNm0yGQws,0.0144,0.363,0.376,0.0841,-10.95,0.706,0.242,0.0515,133.76,1,4,416373,53,Sad,0,0
Butterfly's Repose,Zabawa,36c2NifUp0GDnoOQT5unhR,0.00764,0.3,0.0177,0.106,-27.293,0.974,0.0896,0.0422,120.492,0,3,309079,61,Sad,0,0
look at me,Talkie,2JBSKnV3N2bHltmJ4K0zBh,0.4,0.855,0.201,0.0955,-10.886,0.426,0.59,0.117,73.993,7,1,174933,31,Sad,0,0
SUGAR,BROCKHAMPTON,6U0FIYXCQ3TGrk4tFpLrEA,0.0,0.453,0.538,0.19,-8.212,0.449,0.516,0.0638,122.973,1,4,204533,74,Sad,0,0
i'll do it again,Prentiss,1NVBzBSEMTvSfObaV3lwc8,0.0,0.648,0.626,0.121,-4.841,0.0973,0.254,0.0364,139.843,9,5,109715,34,Sad,0,2
change ur mind,Sarcastic Sounds,58Mh6zmqSo9IvysPAXnG0h,0.0,0.627,0.575,0.336,-7.38,0.78,0.494,0.232,78.546,4,4,183451,62,Sad,0,0
Did You?,tøm hughes,2AdOnjGkvA9w87SHnrlRGC,0.351,0.8,0.144,0.107,-17.291,0.904,0.318,0.0655,85.969,2,4,106763,37,Sad,0,0
There’s No Insurance For a Broken Heart,Ryan Woods,24vHN1HCkhlQ0t29PTmagg,0.0,0.676,0.469,0.15,-9.428,0.734,0.312,0.0604,128.079,9,3,203526,34,Sad,0,0
UH-OH-ING,Nep,27g2FVJFgfi6M8sQTMuJal,9.99e-05,0.572,0.373,0.298,-14.678,0.743,0.48,0.19,100.887,2,4,274000,36,Sad,0,0
Supalonely (Lownely),BENEE,0hVZCUZKWsWFU6i5zlRZZr,2.85e-05,0.696,0.338,0.182,-8.611,0.888,0.204,0.037,115.007,7,4,199308,53,Sad,0,0
minor,Gracie Abrams,1G9YZPtxUGfl1yVw7kq4yc,0.0,0.705,0.281,0.117,-7.991,0.856,0.211,0.0863,84.882,2,4,160506,53,Sad,0,0
two queens in a king sized bed,girl in red,1pUyZuge2qoSG1nzDxftQJ,0.000577,0.361,0.218,0.0748,-14.989,0.911,0.167,0.0338,114.476,9,4,190944,60,Sad,0,0
Losing Sleep,Dylan Fraser,6NBP6H1F1L5THU7DFoCNgU,0.000244,0.636,0.563,0.115,-5.809,0.587,0.539,0.0302,144.924,9,4,222885,39,Sad,0,0
I'D RATHER GO TO BED,G Flip,56UaiLojZ2hD0856fADjIg,0.00958,0.902,0.463,0.382,-8.32,0.819,0.578,0.033,106.985,9,4,228791,43,Sad,0,0
OH GOD,marinelli,5jRsnHqasY3MPLsZq76KiO,0.0,0.458,0.399,0.124,-6.656,0.633,0.607,0.183,131.794,11,4,132323,45,Sad,0,0
Lonely,Ralph Castelli,4fPk5AIvhAOK9KELmztQxX,0.0956,0.547,0.316,0.0888,-14.575,0.944,0.161,0.0474,120.022,4,4,260000,47,Sad,0,0
just friends now,Sally Boy,7s0rwBRkSicawdu4SV0X3v,0.0,0.801,0.221,0.166,-11.015,0.796,0.594,0.0555,139.911,11,4,98638,35,Sad,0,0
Looking at the Sky With You,Roiael,5AZVD9IcEuNG2Enr4ReoTG,0.0438,0.641,0.619,0.106,-7.271,0.65,0.354,0.0738,147.919,8,4,142702,10,Sad,0,0
VERY ALONE,Zaia,1LCgehdvJ91SgSRuI7Ez90,0.0401,0.928,0.559,0.0963,-12.164,0.15,0.962,0.0395,103.017,2,4,131146,49,Sad,0,2
Ur Gonna Wish U Believed Me,Cavetown,3f9Xt5Bcu1QooplxlTPEtb,0.0224,0.568,0.453,0.135,-7.453,0.626,0.224,0.0258,134.996,4,4,271420,55,Sad,0,0
hope ur ok,Olivia Rodrigo,1zejeOnykpCoyVSit6Bwp3,1e-05,0.443,0.298,0.103,-12.181,0.388,0.172,0.0644,77.253,0,4,209560,81,Sad,0,0
Threatening Each Other re: Capitalism,illuminati hotties,4lUVbiWiti2F0oOU8SqV1u,8.04e-05,0.463,0.388,0.567,-8.766,0.0592,0.228,0.0256,129.765,7,4,283955,34,Sad,0,2
basketball,diveliner,5EdmaSUzXzlOcCc44Jo206,0.0,0.388,0.449,0.214,-9.114,0.668,0.262,0.236,180.181,1,4,141333,47,Sad,0,0
into ash,Adam Youngman,2yPIuAeJ2Y5mKPo82Lruw3,0.362,0.528,0.304,0.435,-15.093,0.925,0.657,0.123,140.197,2,4,89142,36,Sad,0,0
Never Coming Home,Shirazee,417NzypnPVicWbske0doX7,1.98e-06,0.431,0.46,0.125,-7.013,0.698,0.159,0.028,81.889,6,4,240000,0,Sad,0,0
"From Me, the Moon",Lav,0gDKiMAurqJFzRKEKUOVbE,0.16,0.556,0.0179,0.0684,-28.603,0.995,0.152,0.0383,99.418,0,4,235656,0,Sad,0,0
The Loser,Verzache,0yTGQpPOgcsS8Xqp5bQO58,0.27,0.748,0.297,0.138,-10.613,0.485,0.114,0.132,123.983,1,4,131586,72,Sad,0,0
Outside,Oliver Malcolm,0YCCXfwkqezFE8sjRoaKmi,0.0,0.754,0.388,0.504,-9.741,0.769,0.638,0.0787,76.798,6,4,138000,42,Sad,0,0
southview,8485,7AChzOkdQHkekPXQaKdrAP,0.0,0.424,0.691,0.0818,-5.823,0.0785,0.27,0.0558,143.97,9,4,170030,44,Sad,0,2
After,saaaz,2d94jEmBfS2NO4nBg5PIRB,0.411,0.627,0.269,0.115,-13.764,0.956,0.289,0.0369,116.029,0,4,148965,27,Sad,0,0
We All Fall Sometimes,Willum Maindo,25FPmmk6UDS4B7pNCWQ4Kq,0.0,0.436,0.234,0.242,-10.394,0.889,0.298,0.0348,130.945,10,4,270000,22,Sad,0,0
Late Smoke,crytothemoon,1bAMwlbkQSpHYQB34VsV6B,2.72e-05,0.661,0.0187,0.192,-28.545,0.944,0.254,0.0368,81.995,7,4,147804,30,Sad,0,0
backyard demo,mimi bay,4gHhyvZlruoCYjc0mL68zB,0.1,0.397,0.0301,0.109,-20.423,0.994,0.191,0.0349,140.187,11,3,128600,27,Sad,0,0
rosier,brakence,6ZUiIY6JQtDkrJggZ1OSQ7,0.0,0.572,0.257,0.428,-13.572,0.65,0.544,0.346,114.673,11,4,222493,48,Sad,0,0
"Tears, 2016",Jimi Somewhere,1BisD4JGmDWFPbSJz25j3V,0.000386,0.217,0.219,0.11,-11.193,0.69,0.0577,0.0318,92.085,1,4,304500,32,Sad,0,0
Malleable,Max Leone,5RpZBENYCjZE7t9M823v0S,0.0128,0.688,0.476,0.109,-6.56,0.638,0.276,0.0311,150.051,8,4,168006,5,Sad,0,0
Pancakes for Dinner,Lizzy McAlpine,6xKmHTA27EgOhWXIRppr32,0.0,0.753,0.266,0.11,-11.453,0.759,0.321,0.0478,142.026,11,4,235035,48,Sad,0,0
lose,Kamal.,74NGwGnDUHnsHWM54qAEqV,0.0,0.406,0.196,0.119,-13.202,0.689,0.107,0.0347,127.719,2,4,176367,42,Sad,0,0
Holding The Man,Nick Ward,2B2ASdxMKAPkBPPNPi9JqI,0.000857,0.697,0.397,0.487,-10.438,0.85,0.341,0.0401,139.906,11,4,183500,31,Sad,0,0
"emma, u up?",Yxngxr1,5Z7WYPOCE6FCbg3NZrYDvh,0.0,0.823,0.458,0.0677,-10.91,0.38,0.38,0.31,159.967,1,4,144000,50,Sad,0,0
Coffee,Ai Bendr,0nEBkkncupxOtcAnPaDbXL,0.0,0.665,0.498,0.136,-8.166,0.852,0.256,0.0567,119.994,7,4,202711,36,Sad,0,0
Please Notice,Christian Leave,36seMHoyXmLUNxcwzwjdF7,3.21e-06,0.55,0.271,0.107,-8.451,0.843,0.198,0.0297,111.344,2,4,116666,73,Sad,0,0
"1 step forward, 3 steps back",Olivia Rodrigo,4wcBRRpIfesgcyUtis7PEg,0.0,0.473,0.203,0.126,-12.627,0.941,0.419,0.102,168.884,2,4,163586,82,Sad,0,0
5,Max Leone,2uhsLVdlg8eRs62cg0Ilm7,0.000122,0.501,0.617,0.18,-5.579,0.00233,0.346,0.0404,140.071,10,4,243000,1,Sad,0,2
Bubble,rei brown,2ohheZzavZxvs6Gm3o8EUS,0.159,0.7,0.537,0.131,-6.932,0.569,0.567,0.0339,147.978,1,4,157297,45,Sad,0,0
Andy,Huron John,7Bcenw3L04NpnXVcPDig4j,0.0466,0.654,0.691,0.145,-5.813,0.517,0.56,0.0509,172.1,4,4,218575,29,Sad,0,2
FAREWELL,BERWYN,3ysswgOqjjlASeCuRbuKgW,0.0,0.465,0.247,0.0922,-15.037,0.944,0.396,0.257,117.134,7,5,262974,34,Sad,0,0
ugly cry,Lilly Carron,5Fi286zrghap8T0WVv14LO,4.41e-06,0.644,0.194,0.353,-12.408,0.742,0.307,0.0364,143.289,6,4,204064,30,Sad,0,0
Lookalike,Conan Gray,4K3gM7kzX4POAfrs71HomN,7.63e-06,0.434,0.302,0.149,-10.117,0.766,0.173,0.0378,121.645,10,4,220866,67,Sad,0,0
Please Don't Go,w00ds,2Wiv1ix0un7a0fx7nDrRU8,0.288,0.332,0.279,0.0857,-11.631,0.526,0.088,0.0753,76.995,3,4,149610,33,Sad,0,0
Ugly,Deb Never,0MztsqxURlitrtr1Ruu0uw,8.79e-06,0.767,0.509,0.13,-7.331,0.0872,0.143,0.0847,142.942,0,4,184615,0,Sad,0,2
In Love,EKKSTACY,0jcDwzxkfzdRHLiVHiRQII,0.000963,0.323,0.162,0.104,-12.661,0.925,0.143,0.0348,67.408,1,3,152933,57,Sad,0,0
Feelings,badly,0MHHr2RhELZjSaMQiMF0d9,0.0,0.793,0.408,0.0899,-9.903,0.648,0.397,0.188,130.005,3,4,185192,35,Sad,0,0
Loneliness Pt. II,Aaron Taos,1JeMiZSw82XdNMuDjFKHrR,0.000305,0.655,0.419,0.0979,-6.599,0.339,0.127,0.0256,89.983,4,3,212000,37,Sad,0,0
Orange Hoodie,Angus Maude,7zznnb4017w7BwU5tMiBi9,0.0,0.721,0.149,0.0977,-9.041,0.848,0.306,0.041,109.794,3,4,179427,36,Sad,0,0
Growing Up,Christian Alexander,5OCgxL9wr0gLTiBE6525Ma,0.00818,0.881,0.28,0.0672,-9.29,0.515,0.583,0.15,72.521,0,4,145316,0,Sad,0,0
Dreams - Take 2,Fleetwood Mac,0XrPZPotxZNDkuvauuVO8R,0.00117,0.714,0.201,0.0709,-10.914,0.901,0.25,0.0344,115.968,0,4,335133,48,Sad,0,0
Shades of Blue,Kelsey Lu,47JVgLUOFUp4iZ60wR5nv2,2.96e-05,0.263,0.353,0.0786,-7.152,0.872,0.33,0.028,83.825,9,4,234986,42,Sad,0,0
Without Me,Rayland Baxter,58fhd4lGAudPcnfY9oenp1,1.32e-06,0.47,0.351,0.556,-9.385,0.757,0.392,0.034,152.013,7,4,344573,0,Sad,0,0
Why You No Love Me,John Mayer,3hwjxbqGvTRUPi38fLgeM7,0.000366,0.635,0.562,0.113,-7.315,0.387,0.501,0.0223,97.988,9,4,255213,67,Sad,0,2
Lover,Tree Theater,3PoZoHfvOHrptTZC6YN5cJ,0.0013,0.72,0.286,0.303,-15.938,0.686,0.523,0.0317,86.998,4,4,256551,44,Sad,0,0
Good Luck,Meernaa,0vByTEIzfWJJlnBfeSIv4l,3.81e-06,0.472,0.166,0.0964,-13.277,0.891,0.225,0.0349,121.457,5,4,315180,0,Sad,0,0
HOW DO YOU HOLD WHAT HURTS,morgxn,5n32lvqZjFkqUczA5zclaF,8.17e-05,0.411,0.367,0.103,-8.444,0.846,0.492,0.0438,119.416,3,5,189306,44,Sad,0,0
The Worst Of You,PJ Harding,06rX4GEEjsVTSbRBWycs2U,6.64e-06,0.555,0.35,0.11,-10.955,0.791,0.404,0.0503,77.772,10,4,209813,59,Sad,0,0
Aegean,push baby,02h0lMidqogsqO4AEpyzYC,0.0,0.416,0.237,0.0906,-13.058,0.802,0.231,0.0404,105.767,9,4,268562,48,Sad,0,0
Return2Sender,Scarypoolparty,2esqfaQ1qUwVQB4bl5Vc70,0.283,0.508,0.482,0.0595,-11.571,0.12,0.381,0.0316,157.951,1,4,288192,47,Sad,0,2
Paris,Samia,5tJyCOoPuQ7bwXoD6FawWc,0.000754,0.477,0.108,0.153,-16.484,0.978,0.242,0.0446,118.855,4,4,200092,39,Sad,0,0
Trickle,Sivu,06D60wrdaXBTOyMIZ2HhzI,0.00137,0.47,0.125,0.145,-18.941,0.928,0.117,0.0431,71.328,7,4,250026,25,Sad,0,0
Funeral,Phoebe Bridgers,0xF4pgg7PrOG1HccKenJYz,0.00028,0.215,0.263,0.0919,-14.416,0.947,0.307,0.0378,172.332,11,4,232373,48,Sad,0,0
Liability,Lorde,6Kkt27YmFyIFrcX3QXFi2o,0.0,0.587,0.229,0.1,-11.254,0.92,0.379,0.128,75.67,10,4,171727,73,Sad,0,0
Misunderstood,OSKA,1wiw9ZdiSm3PZfdZqCzb0A,2.02e-05,0.673,0.199,0.36,-12.351,0.855,0.228,0.0387,123.038,4,4,198048,42,Sad,0,0
You Don't Love Me (Like You Used To),The Wldlfe,2Wu8pRt6ecpSYnCsz2P8A4,0.00571,0.683,0.637,0.116,-8.496,0.586,0.595,0.0269,116.979,5,4,266155,0,Sad,0,0
listen before i go,Billie Eilish,0tMSssfxAL2oV8Vri0mFHE,0.00384,0.319,0.0561,0.388,-23.023,0.935,0.082,0.045,79.764,0,3,242652,74,Sad,0,0
Don't Wanna Be Your Girl,Wet,3JBB92odunFru2gOvI91x9,0.0136,0.62,0.193,0.107,-13.404,0.638,0.155,0.0439,129.979,0,4,174093,55,Sad,0,0
Sincerity Is Scary,The 1975,6HguG9HRb1Ke1bhihfE4m8,8.18e-06,0.664,0.524,0.075,-5.178,0.0495,0.475,0.0283,91.027,2,4,225955,62,Sad,0,2
Hollow,Mills,2tCL2T0TTIOS0s70HCJP3L,5.42e-05,0.291,0.285,0.147,-9.74,0.69,0.508,0.0305,174.597,6,4,183379,49,Sad,0,0
I Am The Changer,Cotton Jones,0BeAL5sGX7mxLNDWUJ36Ci,0.000805,0.634,0.529,0.0902,-10.026,0.784,0.451,0.0284,122.015,0,4,394840,51,Sad,0,0
Turning Page,Sleeping At Last,4n3Nfa3LhtdwrC9UfplS07,0.025,0.304,0.379,0.112,-8.484,0.912,0.189,0.029,125.203,3,4,255373,46,Sad,0,0
better alone,Lykke Li,1m43PeB6kOKy4LYt75iOwB,2.12e-05,0.468,0.428,0.204,-10.775,0.459,0.176,0.0343,79.82,0,4,271946,45,Sad,0,0
I'm Getting Tired of Me,Kings Elliot,07WKlkJLhYvLbMrSovouVg,0.0,0.599,0.357,0.0902,-9.55,0.753,0.421,0.0299,83.26,2,4,216224,0,Sad,0,0
Cry with you,Jeremy Zucker,0hqJxaNkPQ3sPm1tvfPlAe,1.5e-06,0.51,0.307,0.174,-9.921,0.321,0.356,0.101,159.794,2,3,217044,68,Sad,0,0
It's All in Vain,Wet,6a5xI87SEuxoeX6riFYEjM,6.85e-05,0.703,0.387,0.103,-9.793,0.598,0.298,0.039,120.044,0,4,214266,51,Sad,0,0
Sad Songs (feat. L Devine) - Stripped,Route 94,2caArnpeWW955oZL6rxgbd,1.56e-06,0.744,0.159,0.0911,-6.593,0.931,0.274,0.0311,100.016,5,4,197025,49,Sad,0,0
White Lines,IMOGEN,56AHhkRaqZHuTn737OxXBf,0.114,0.575,0.227,0.107,-12.727,0.717,0.172,0.0316,128.039,6,4,224306,35,Sad,0,0
Red Dust (Acoustic),James Vincent McMorrow,7xorL74fsKaQABpeyGj8qQ,0.000362,0.484,0.0923,0.0649,-9.923,0.97,0.249,0.0486,134.041,1,4,226324,0,Sad,0,0
Medicine,Daughter,4IdTfTkCq56ILdow407QWt,0.359,0.252,0.292,0.414,-12.303,0.117,0.195,0.0282,95.405,3,3,267159,0,Sad,0,0
Why Try to Change Me Now,Fiona Apple,7fKA60i4JhkavVw7fQFOHS,8.6e-06,0.479,0.0753,0.153,-15.351,0.923,0.157,0.0382,111.651,10,4,316840,46,Sad,0,0
Bitter,Chappell Roan,0xd9Nf9PQTrssA4wHH4z2v,3.47e-05,0.718,0.237,0.11,-9.925,0.348,0.123,0.0308,117.99,9,4,242542,37,Sad,0,0
I Always Wanna Die (Sometimes),The 1975,3HPpOFmDibEO06Z2q4ZN5u,0.00162,0.376,0.473,0.123,-5.636,0.00527,0.0398,0.0325,148.835,4,4,314662,0,Sad,0,2
Carry You,Novo Amor,0u4rkpmNtgcFxYHepnVF4v,0.0774,0.334,0.397,0.126,-7.993,0.558,0.035,0.0284,93.445,7,4,273106,67,Sad,0,0
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,0.657,0.704,0.225,0.106,-14.454,0.902,0.243,0.0994,120.006,6,4,245425,81,Sad,0,1
Thinking 'Bout Love - Acoustic,Wild Rivers,3UOvd4bfGqepCVx4EJLy57,0.0,0.684,0.173,0.162,-13.535,0.846,0.358,0.0595,137.742,5,4,184064,13,Sad,0,0
Loneliness,Kevin Paris,38YUiPZdeg1DDX8d6eV5Gi,0.000149,0.524,0.147,0.111,-15.185,0.924,0.29,0.0408,144.057,8,3,286250,46,Sad,0,0
Little Waltz,Basia Bulat,55hcquIzoHMMS7e9qKYxLy,3.12e-06,0.593,0.187,0.0875,-9.614,0.831,0.345,0.0293,131.032,10,3,174506,0,Sad,0,0
The Night We Met,Lord Huron,0QZ5yyl6B6utIWkxeBDxQN,0.267,0.545,0.366,0.641,-9.51,0.969,0.1,0.0378,86.997,2,3,208211,75,Sad,0,0
WONDER (reimagined by Jagwar Twin),Jagwar Twin,0qLYHvobT7ksOx4KqlyOqf,2.52e-06,0.485,0.441,0.212,-7.101,0.268,0.175,0.0252,99.913,11,4,221884,55,Sad,0,0
Lying To Yourself,Lily Moore,7jpLx7Y8GCLvXwSQZ6qhQf,0.0,0.656,0.446,0.105,-5.778,0.595,0.163,0.026,79.015,4,3,212051,44,Sad,0,0
Look After You,The Fray,5l6hpyTGBK0LAAxgPnqTQL,4.47e-06,0.447,0.592,0.13,-3.015,0.0575,0.283,0.0319,78.039,6,4,266773,70,Sad,0,2
New Slang,The Shins,2cP37n7TZEe0oBxCbZu0KA,0.144,0.669,0.388,0.0905,-11.547,0.605,0.645,0.0306,130.016,0,4,231173,3,Sad,0,0
Sleeping on My Own,Geoffroy,2J7KIgYFFaUQaye7Kvchew,0.00319,0.636,0.698,0.115,-7.667,0.376,0.274,0.0471,149.893,9,4,207786,0,Sad,0,2
Another Love,Tom Odell,3JvKfv6T31zO0ini8iNItO,1.65e-05,0.445,0.537,0.0944,-8.532,0.695,0.131,0.04,122.769,4,4,244360,83,Sad,0,0
Bashed Out,This Is The Kit,7HT6TuyQsBNGghhYYzInsU,0.0954,0.493,0.335,0.104,-13.179,0.955,0.189,0.0315,136.606,4,4,221120,50,Sad,0,0
Your Shirt,Chelsea Cutler,4ulrQQu8H7ZsW9PVqjYSza,0.0,0.433,0.478,0.32,-6.641,0.191,0.173,0.0725,179.98,2,4,230000,29,Sad,0,2
when was it over? (feat. Sam Hunt),Sasha Alex Sloan,779UN3kabApm2zfqX549vf,1.91e-06,0.626,0.453,0.0904,-9.295,0.816,0.494,0.0306,129.958,7,4,218093,71,Sad,0,0
brokenhearted,joan,3Gi5i1ZxO2TIZ0MmAsoUI2,0.0,0.609,0.683,0.661,-7.946,0.00816,0.559,0.0377,74.532,10,4,212106,51,Sad,0,2
Cursive,Billie Marten,5Iy1wdO0tMaHwKnfFYtlel,5.58e-05,0.494,0.267,0.128,-11.54,0.935,0.166,0.0308,115.117,0,3,240400,59,Sad,0,0
Skinny Love,Bon Iver,0zP8BJOamm7Q9aNMwCby55,3.03e-06,0.565,0.257,0.109,-14.04,0.843,0.111,0.0579,76.493,0,4,238520,0,Sad,0,0
Lua,Bright Eyes,1fyCXDT3vwV0SDWHKvYDmQ,3.85e-05,0.62,0.156,0.0896,-17.025,0.813,0.298,0.0854,106.208,2,4,271600,2,Sad,0,0
Berlin,RY X,2aFC6EAvz25EC0osKd8PK0,0.105,0.396,0.0695,0.0996,-20.337,0.967,0.0391,0.0399,137.149,7,4,170551,0,Sad,0,0
Break My Heart Again,FINNEAS,2is19a6HY7ZdWP654IMhEE,0.0,0.402,0.151,0.0941,-14.227,0.907,0.483,0.0395,144.293,4,4,238012,65,Sad,0,0
Shiver,Lucy Rose,1ODA4mZMaoBzT1TbPBW8B1,4.25e-05,0.423,0.183,0.104,-13.517,0.715,0.142,0.0344,122.341,9,3,233013,47,Sad,0,0
Headspace,Lewis Capaldi,4RtlhOoWNO5ReUwdmTdTcG,1.99e-06,0.368,0.228,0.111,-9.183,0.865,0.194,0.0335,146.881,11,3,306801,56,Sad,0,0
Three,Lily Allen,4EEIRy9rPPlsIVQntrVQrv,0.00029,0.529,0.288,0.17,-9.514,0.892,0.19,0.0267,131.794,8,4,218640,30,Sad,0,0
Metal Heart,Cat Power,4omnfKQRBPbu7XuFpjcj2l,0.0848,0.439,0.337,0.109,-11.212,0.873,0.0493,0.0276,115.244,6,4,242400,0,Sad,0,0
Slow Dancing in a Burning Room,John Mayer,2jdAk8ATWIL3dwT47XpRfu,0.00506,0.667,0.361,0.0805,-8.69,0.575,0.29,0.0273,134.018,1,5,242000,73,Sad,0,0
It's hard to get around the wind,Alex Turner,1XYX4JnSULbKGCi5uSjeJy,0.000371,0.436,0.244,0.102,-19.096,0.87,0.359,0.0339,145.42,0,4,247013,42,Sad,0,0
Are You Alright?,Ulrik Munther,5Gi9PNrnsQHCnI5EYelkIG,0.0491,0.385,0.0596,0.276,-22.701,0.96,0.318,0.0441,58.568,7,4,280000,39,Sad,0,0
Sinking Ship,Wild Child,7orUPsozJ19Cyxv5ozoREr,0.00156,0.555,0.181,0.11,-19.296,0.95,0.182,0.0356,92.757,4,4,247493,35,Sad,0,0
you were good to me,Jeremy Zucker,4CxFN5zON70B3VOPBYbd6P,2.62e-05,0.561,0.0848,0.112,-15.099,0.913,0.206,0.0404,102.128,2,4,219146,78,Sad,0,0
Break My Heart - Piano Acoustic,JC Stewart,7e5HVLu9xSydLebKSqBebM,3.61e-05,0.448,0.247,0.109,-10.454,0.943,0.276,0.0466,134.5,6,4,218293,53,Sad,0,0
Half the World Away,AURORA,3tapy5b2W7awg3c3evHnQC,6.28e-06,0.62,0.11,0.16,-13.704,0.949,0.211,0.0416,111.362,8,4,198133,0,Sad,0,0
So Lonely,Jorja Smith,0radB77nHaNbfMRcBNmyD0,7.71e-06,0.451,0.159,0.12,-10.443,0.941,0.229,0.0487,141.475,3,4,199933,0,Sad,0,0
Heart Like Yours,Willamette Stone,3JOF9NzQVkUXtCcJbEQuAb,0.0,0.465,0.259,0.102,-9.849,0.874,0.337,0.0318,93.301,7,4,199960,60,Sad,0,0
i hate you for this,Munn,4pVqrsykRGIyicylgR2gIx,0.0,0.543,0.511,0.302,-7.867,0.665,0.373,0.123,80.643,1,4,137532,54,Sad,0,0
To Build A Home,The Cinematic Orchestra,54KFQB6N4pn926IUUYZGzK,0.349,0.264,0.122,0.094,-15.399,0.885,0.0735,0.0349,148.658,9,4,371320,72,Sad,0,1
Warning Sign,Coldplay,4bPkBHKLKd9WHizsvM2zV3,0.0121,0.532,0.433,0.142,-9.423,0.0942,0.0395,0.0278,140.666,3,4,331133,59,Sad,0,2
love/hate,Matt Van,49wZPjRR4RbW09m3yNOVzq,8.36e-05,0.534,0.209,0.111,-11.883,0.837,0.291,0.034,145.697,5,4,166027,45,Sad,0,0
Out Of Love,Alessia Cara,4WzhjxvLP95y7AMDy0Atwb,0.0,0.481,0.267,0.249,-9.249,0.8,0.137,0.0339,117.64,7,3,227693,74,Sad,0,0
Gravity,John Mayer,6OBZ78p8YaRPzKnQsZOggH,0.0013,0.764,0.326,0.24,-9.883,0.731,0.237,0.0342,123.98,7,3,245826,0,Sad,0,0
better off,Jeremy Zucker,5NlV5HVIfgk5eHxvAGGTfy,0.00016,0.72,0.316,0.154,-12.532,0.803,0.442,0.0414,98.925,8,4,192920,0,Sad,0,0
God I Hope This Year Is Better Than The Last,SYML,0xRO7EKgYKVB8zKIoiXMDD,0.0245,0.353,0.185,0.106,-12.557,0.92,0.175,0.0388,119.677,0,4,236849,40,Sad,0,0
Heal,Tom Odell,4KlL5Bwlm4yHYxr0B2rHci,0.00056,0.445,0.179,0.107,-12.938,0.952,0.119,0.0396,72.246,1,4,193080,71,Sad,0,0
Oceans,Seafret,7Cia4WzapwjMr0NUQF8vf3,8.63e-06,0.404,0.48,0.132,-8.906,0.274,0.2,0.0303,129.162,9,3,216186,53,Sad,0,0
down,Mokita,7pV0Yzu2NWogAAVHc9uSIt,0.0,0.524,0.391,0.0869,-9.021,0.789,0.143,0.041,148.009,4,4,194680,63,Sad,0,0
Tourist,Axel Flóvent,6ynqpQIQ1kGtJILbxnCIQ8,0.00194,0.455,0.209,0.113,-12.15,0.741,0.109,0.0265,89.909,6,4,224996,0,Sad,0,0
Too Sad To Cry,Sasha Alex Sloan,3CRtbOoAP82y0VbPO5j1ft,0.0,0.515,0.27,0.114,-9.935,0.842,0.234,0.0357,120.483,10,4,208986,63,Sad,0,0
Last Night I Dreamt That Somebody Loved Me,Low,5egqT30FDjvOd8xMNiFGRs,0.83,0.196,0.112,0.115,-11.31,0.429,0.0431,0.039,136.896,4,3,238973,41,Sad,0,1
Slow It Down,The Lumineers,0ewX9JsKy9oa4IifkFSroa,1.4e-06,0.423,0.0657,0.0922,-14.421,0.928,0.105,0.0386,98.489,1,3,305346,0,Sad,0,0
You There,Aquilo,3LSY9s9h6RmHRTXOtRA5oK,0.0046,0.314,0.207,0.0823,-14.707,0.97,0.0524,0.0314,76.529,0,3,253927,0,Sad,0,0
Dynamite - Acoustic,Sigrid,1PGGhSINHbLygmtcI2hhJv,0.000123,0.549,0.141,0.1,-11.28,0.963,0.321,0.0441,114.183,1,4,231573,0,Sad,0,0
Everybody But Me,Nick Wilson,4HzmjPPHHiYwrXPq9Tv1fx,0.0,0.659,0.571,0.107,-5.654,0.0698,0.21,0.0371,122.949,1,4,184633,55,Sad,0,2
